state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description
maharashtra,Tarkarli Beach,16.0136864,73.4898334,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,76,"Tarkarli Beach is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover"
maharashtra,Kaas Plateau,17.7208314,73.8237159,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",high,winter,4.4,68,"Kaas Plateau is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover"
maharashtra,Vasota Fort Jungle trekking and Camping,17.7338451,73.7590369,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.7,93,"Vasota Fort Jungle trekking and Camping is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover"
maharashtra,Lodwick Point,17.9394677,73.6347687,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,50,"Lodwick Point is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists"
maharashtra,Thoseghar Waterfall,17.5980965,73.8481534,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.5,73,"Thoseghar Waterfall is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover"
maharashtra,Ajinkyatara Fort,17.6723432,73.9904721,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,71,"Ajinkyatara Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers"
maharashtra,Uttar Chidambaram Nataraj mandir,17.6852,74.0254,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,85,"Uttar Chidambaram Nataraj mandir is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers"
maharashtra,Sajjangad Fort,17.6485126,73.9157886,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,77,"Sajjangad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers"
maharashtra,Pratapgad Fort,17.9372875,73.5783932,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,71,"Pratapgad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers"
maharashtra,Echo Point,17.9786,73.6373,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,66,"Echo Point is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists"
maharashtra,Dodhani Waterfalls,18.988659,73.271179,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,74,"Dodhani Waterfalls is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover"
maharashtra,Dodhani Waterfalls rappelling/trek,18.988659,73.271179,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.6,69,"Dodhani Waterfalls rappelling/trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover"
maharashtra,Chanderi Caves trek,19.0644,73.2452,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.5,56,"Chanderi Caves trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover"
maharashtra,Irshalgad Fort,18.9351142,73.23246,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.6,95,"Irshalgad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers"
maharashtra,Neral-Matheran Toy Train,19.0229668,73.3175272,sightseeing & exploration,West,city,"exploration,local experience",medium,All,4.5,84,"Neral-Matheran Toy Train is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists"
maharashtra,Kalavantin Pinnacle fortress and trek,18.9827969,73.2198064,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",medium,summer,4.7,99,"Kalavantin Pinnacle fortress and trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover"
maharashtra,Ambarnath Shiv Temple,19.1825167,73.1926023,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.2,56,"Ambarnath Shiv Temple is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers"
maharashtra,Ellora Caves,20.0267844,75.1770869,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.7,92,"Ellora Caves is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Khajuraho Group of Monuments,24.8318452,79.9198549,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",low,winter,4.7,56,"Khajuraho Group of Monuments is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Kamasutra temples,24.512485,79.567993,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",low,winter,5.0,78,"Kamasutra temples is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Raneh waterfall,24.8748466,80.0512626,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.5,95,"Raneh waterfall is a wildlife destination in madhya pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
madhya pradesh,Panna Tiger Reserve,24.5904659,79.9416518,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",luxury,winter,4.2,79,"Panna Tiger Reserve is a wildlife destination in madhya pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
madhya pradesh,Sanchi Stupa,23.4873393,77.7418238,religious & spiritual pilgrimages,Unknown,religious,"temple,spiritual,peace",low,all,4.7,94,"Sanchi Stupa is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,Bhimbetka rock shelters,22.9395461,77.6124331,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",low,winter,4.6,64,"Bhimbetka rock shelters is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Bhojeshwar Mahadev temple,23.1002597,77.5795329,religious & spiritual pilgrimages,Unknown,religious,"temple,spiritual,peace",low,all,4.7,68,"Bhojeshwar Mahadev temple is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,Van Vihar National park,23.232214,77.3664318,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",low,winter,4.3,75,"Van Vihar National park is a wildlife destination in madhya pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
madhya pradesh,DB City Mall,23.232698,77.4298564,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.9,99,"DB City Mall is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Tribal museum,23.23468,23.145,"arts, science & literature attractions",Unknown,city,"exploration,local experience",low,All,4.7,53,"Tribal museum is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Chappan Dukan,22.7240232,75.8842574,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,73,"Chappan Dukan is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Sarafa Bazar,22.7175144,75.852306,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,88,"Sarafa Bazar is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Pipliyapala Regional Park,22.6771511,75.8564021,"adventure & outdoor activities, sightseeing & exploration",Unknown,adventure,"trekking,rafting,paragliding",low,summer,4.2,74,"Pipliyapala Regional Park is a adventure destination in madhya pradesh known for trekking,rafting,paragliding. It is ideal for adventure lover"
madhya pradesh,Khajrana Ganesh Mandir,22.731233,75.9081489,religious & spiritual pilgrimages,Unknown,religious,"temple,spiritual,peace",low,all,4.8,85,"Khajrana Ganesh Mandir is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,TI Mall,22.7217,75.8786,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.3,91,"TI Mall is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Phoenix Citadel,22.7462625,75.9353073,shopping & markets,Unknown,city,"exploration,local experience",low,All,4.5,97,"Phoenix Citadel is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
madhya pradesh,Rajwada Palace,22.7184419,75.855067,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",low,winter,4.4,96,"Rajwada Palace is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Gwalior Fort,26.2313245,78.1694957,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",medium,winter,4.5,86,"Gwalior Fort is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Jai Vilas Palace,26.2042028,78.1684674,cultural & heritage sites,Unknown,heritage,"culture,forts,shopping,history",medium,winter,4.3,70,"Jai Vilas Palace is a heritage destination in madhya pradesh known for culture,forts,shopping,history. It is ideal for history and culture lovers"
madhya pradesh,Teli ka Mandir,26.2203984,78.1656988,"religious & spiritual pilgrimages, cultural & heritage sites",Unknown,religious,"temple,spiritual,peace",low,all,4.3,96,"Teli ka Mandir is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,Sas Bahu Temple,24.7351945,73.7162806,"religious & spiritual pilgrimages, cultural & heritage sites",Unknown,religious,"temple,spiritual,peace",low,all,4.5,77,"Sas Bahu Temple is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,Gopachal Parvat jain temple,26.214536,78.168605,"religious & spiritual pilgrimages, cultural & heritage sites",Unknown,religious,"temple,spiritual,peace",low,all,4.6,54,"Gopachal Parvat jain temple is a religious destination in madhya pradesh known for temple,spiritual,peace. It is ideal for spiritual seekers"
madhya pradesh,National Chambal Ghariyal Wildlife Sanctuary,26.7659469,78.6448794,natural landscapes & wildlife,Unknown,wildlife,"safari,photography,nature",luxury,winter,4.3,77,"National Chambal Ghariyal Wildlife Sanctuary is a wildlife destination in madhya pradesh known for safari,photography,nature. It is ideal for history and cultural lover"
madhya pradesh,Pagara Dam,26.2597748,77.8581672,sightseeing & exploration,Unknown,city,"exploration,local experience",low,All,3.9,50,"Pagara Dam is a city destination in madhya pradesh known for exploration,local experience. It is ideal for explorers and tourists"
