state,destination,latitude,longitude,interest,region,type,activities,budget_category,best_season,rating,popularity_score,description,score,city
maharashtra,Daulatabad Fort,19.946133,75.221652,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.8,51.0,"Daulatabad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",1.98,Daulatabad
maharashtra,Ajanta Caves,20.5514444,75.7018913,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,80.0,"Ajanta Caves is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.52,Phardapur
maharashtra,Trimbakeshwar Jyotirling Mandir,19.9322605,73.5307877,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,57.0,"Trimbakeshwar Jyotirling Mandir is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",2.06,Trimbak
maharashtra,Pandav Leni caves,19.9412114,73.748555,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,61.0,"Pandav Leni caves is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.14,Nashik
maharashtra,Water Sports in Alibaug,18.6583989,72.8773346,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",low,summer,4.9,77.0,"Water Sports in Alibaug is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.52,Alibag
maharashtra,Kolaba Fort,18.6342019,72.8644532,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.2,90.0,"Kolaba Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.64,Alibag
maharashtra,Alibaug Beach,18.6391422,72.8720214,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.2,63.0,"Alibaug Beach is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.1,Alibag
maharashtra,Jaigad Fort,17.300493,73.221612,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.1,71.0,"Jaigad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.24,Jaigarh
maharashtra,Tilak Ali Museum,16.9952987,73.2904689,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.6,85.0,"Tilak Ali Museum is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",2.62,Ratnagiri
maharashtra,Ganapatipule Temple,17.1449566,73.2662143,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,69.0,"Ganapatipule Temple is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",2.3200000000000003,Ganpatipule
maharashtra,Umred Karhandla Wildlife Sanctuary,20.8286613,79.5932651,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",medium,winter,4.2,88.0,"Umred Karhandla Wildlife Sanctuary is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.6,Khapari
maharashtra,Tadoba Andhari Tiger Project,20.2717885,79.3875706,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.5,84.0,"Tadoba Andhari Tiger Project is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.58,Chandrapur
maharashtra,Khindsi Lake water sports,21.404032,79.3634517,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",low,summer,4.0,62.0,"Khindsi Lake water sports is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.04,Gudegaon
maharashtra,Khindsi Lake,21.404032,79.3634517,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.0,75.0,"Khindsi Lake is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.3,Gudegaon
maharashtra,Ambazari Lake & Garden,21.1292572,79.0489685,"natural landscapes & wildlife, sightseeing & exploration",West,wildlife,"safari,photography,nature",low,winter,4.0,85.0,"Ambazari Lake & Garden is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.5,Nagpur
maharashtra,Raman Science Centre,21.1459008,79.0941262,"arts, science & literature attractions",West,city,"exploration,local experience",low,All,4.5,86.0,"Raman Science Centre is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",2.62,Nagpur
maharashtra,Krazy Castle Aqua Park,21.1282952,79.0462212,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",high,summer,4.0,66.0,"Krazy Castle Aqua Park is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",12.12,Nagpur
maharashtra,Deekshabhoomi,21.128056,79.066944,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,86.0,"Deekshabhoomi is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.62,Nagpur
maharashtra,Chhatrapati Shahu Palace,16.7193627,74.231735,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,61.0,"Chhatrapati Shahu Palace is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.12,Kolhapur
maharashtra,Dajipur Wildlife Sanctuary,16.3837902,73.8633999,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",medium,winter,4.4,90.0,"Dajipur Wildlife Sanctuary is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.68,Phondaghat
maharashtra,Shri Ambabai Temple,16.416,74.135999,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.8,77.0,"Shri Ambabai Temple is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",2.5,Kagal
maharashtra,Della Adventure Park,18.7814023,73.38906,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.3,73.0,"Della Adventure Park is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.32,Lonavala
maharashtra,Karla Caves,18.7832762,73.4704426,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.4,91.0,"Karla Caves is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.7,Karla
maharashtra,Imagicaa amusement park,18.7679396,73.2823206,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.4,56.0,"Imagicaa amusement park is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.0,Vadwal
maharashtra,Lions Point ,18.6999,73.3859,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,65.0,"Lions Point  is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",2.18,Lonavala
maharashtra,Ekvira Devi Temple,18.7832445,73.4702278,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.7,73.0,"Ekvira Devi Temple is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",2.4,Karla
maharashtra,Tarkarli Beach,16.0136864,73.4898334,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,76.0,"Tarkarli Beach is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.44,Tarkarli
maharashtra,Kaas Plateau,17.7208314,73.8237159,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",high,winter,4.4,68.0,"Kaas Plateau is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",4.24,Satara
maharashtra,Vasota Fort Jungle trekking and Camping,17.7338451,73.7590369,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.7,93.0,"Vasota Fort Jungle trekking and Camping is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.8,Satara
maharashtra,Lodwick Point,17.9394677,73.6347687,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,50.0,"Lodwick Point is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",1.88,Mahabaleshwar
maharashtra,Thoseghar Waterfall,17.5980965,73.8481534,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.5,73.0,"Thoseghar Waterfall is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.36,Satara
maharashtra,Ajinkyatara Fort,17.6723432,73.9904721,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,71.0,"Ajinkyatara Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.32,Satara
maharashtra,Uttar Chidambaram Nataraj mandir,17.6852,74.0254,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.6,85.0,"Uttar Chidambaram Nataraj mandir is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",2.62,Satara
maharashtra,Sajjangad Fort,17.6485126,73.9157886,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.6,77.0,"Sajjangad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.46,Satara
maharashtra,Pratapgad Fort,17.9372875,73.5783932,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",low,winter,4.5,71.0,"Pratapgad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.32,Satara
maharashtra,Echo Point,17.9786,73.6373,sightseeing & exploration,West,city,"exploration,local experience",low,All,4.4,66.0,"Echo Point is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",2.2,Raigad
maharashtra,Dodhani Waterfalls,18.988659,73.271179,natural landscapes & wildlife,West,wildlife,"safari,photography,nature",low,winter,4.6,74.0,"Dodhani Waterfalls is a wildlife destination in maharashtra known for safari,photography,nature. It is ideal for history and cultural lover",2.4,Matheran
maharashtra,Dodhani Waterfalls rappelling/trek,18.988659,73.271179,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.6,69.0,"Dodhani Waterfalls rappelling/trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.3,Matheran
maharashtra,Chanderi Caves trek,19.0644,73.2452,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",luxury,summer,4.5,56.0,"Chanderi Caves trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.02,Raigad
maharashtra,Irshalgad Fort,18.9351142,73.23246,cultural & heritage sites,West,heritage,"culture,forts,shopping,history",medium,winter,4.6,95.0,"Irshalgad Fort is a heritage destination in maharashtra known for culture,forts,shopping,history. It is ideal for history and culture lovers",2.8200000000000003,Raigad
maharashtra,Neral-Matheran Toy Train,19.0229668,73.3175272,sightseeing & exploration,West,city,"exploration,local experience",medium,All,4.5,84.0,"Neral-Matheran Toy Train is a city destination in maharashtra known for exploration,local experience. It is ideal for explorers and tourists",2.58,Neral
maharashtra,Kalavantin Pinnacle fortress and trek,18.9827969,73.2198064,adventure & outdoor activities,West,adventure,"trekking,rafting,paragliding",medium,summer,4.7,99.0,"Kalavantin Pinnacle fortress and trek is a adventure destination in maharashtra known for trekking,rafting,paragliding. It is ideal for adventure lover",10.92,Raigad
maharashtra,Ambarnath Shiv Temple,19.1825167,73.1926023,religious & spiritual pilgrimages,West,religious,"temple,spiritual,peace",low,all,4.2,56.0,"Ambarnath Shiv Temple is a religious destination in maharashtra known for temple,spiritual,peace. It is ideal for spiritual seekers",1.96,Ambernath
